c,Year,Round,Player,Sets Won,Legs Won in Current Set,Legs,Order (1 or 2),Shot #,Shot Score,Total Score,Shot Type
Chisnall v. Cullen,2022,Final,Cullen,1,2,10,2,2,20,98,S
Chisnall v. Cullen,2022,Final,Cullen,1,2,10,2,3,60,38,TR
Chisnall v. Cullen,2022,Final,Chisnall,0,2,10,1,1,50,32,D
Chisnall v. Cullen,2022,Final,Chisnall,0,2,10,1,2,32,0,D
Chisnall v. Cullen,2022,Final,Chisnall,0,2,10,1,3,N/A,0,n/a
Chisnall v. Cullen,2022,Final,Cullen,1,0,11,1,1,20,481,S
Chisnall v. Cullen,2022,Final,Cullen,1,0,11,1,2,5,476,S
Chisnall v. Cullen,2022,Final,Cullen,1,0,11,1,3,57,419,TR
Chisnall v. Cullen,2022,Final,Chisnall,1,0,11,2,1,20,481,S
Chisnall v. Cullen,2022,Final,Chisnall,1,0,11,2,2,60,421,TR
Chisnall v. Cullen,2022,Final,Chisnall,1,0,11,2,3,20,401,S
Chisnall v. Cullen,2022,Final,Cullen,1,0,11,1,1,60,359,TR
Chisnall v. Cullen,2022,Final,Cullen,1,0,11,1,2,60,299,TR
Chisnall v. Cullen,2022,Final,Cullen,1,0,11,1,3,60,239,TR
Chisnall v. Cullen,2022,Final,Chisnall,1,0,11,2,1,20,381,S
Chisnall v. Cullen,2022,Final,Chisnall,1,0,11,2,2,57,324,TR
Chisnall v. Cullen,2022,Final,Chisnall,1,0,11,2,3,57,267,TR
Chisnall v. Cullen,2022,Final,Cullen,1,0,11,1,1,60,179,TR
Chisnall v. Cullen,2022,Final,Cullen,1,0,11,1,2,20,159,S
Chisnall v. Cullen,2022,Final,Cullen,1,0,11,1,3,7,152,S
Chisnall v. Cullen,2022,Final,Chisnall,1,0,11,2,1,20,247,S
Chisnall v. Cullen,2022,Final,Chisnall,1,0,11,2,2,20,227,S
Chisnall v. Cullen,2022,Final,Chisnall,1,0,11,2,3,19,208,S
Chisnall v. Cullen,2022,Final,Cullen,1,0,11,1,1,20,132,S
Chisnall v. Cullen,2022,Final,Cullen,1,0,11,1,2,19,113,S
Chisnall v. Cullen,2022,Final,Cullen,1,0,11,1,3,57,56,TR
Chisnall v. Cullen,2022,Final,Chisnall,1,0,11,2,1,60,148,TR
Chisnall v. Cullen,2022,Final,Chisnall,1,0,11,2,2,20,128,S
Chisnall v. Cullen,2022,Final,Chisnall,1,0,11,2,3,54,74,TR
Chisnall v. Cullen,2022,Final,Cullen,1,0,11,1,1,20,36,S
Chisnall v. Cullen,2022,Final,Cullen,1,0,11,1,2,36,0,D
Chisnall v. Cullen,2022,Final,Cullen,1,0,11,1,3,N/A,0,n/a
Chisnall v. Cullen,2022,Final,Chisnall,1,0,12,1,1,20,481,S
Chisnall v. Cullen,2022,Final,Chisnall,1,0,12,1,2,7,474,S
Chisnall v. Cullen,2022,Final,Chisnall,1,0,12,1,3,57,417,TR
Chisnall v. Cullen,2022,Final,Cullen,1,1,12,2,1,60,441,TR
Chisnall v. Cullen,2022,Final,Cullen,1,1,12,2,2,20,421,S
Chisnall v. Cullen,2022,Final,Cullen,1,1,12,2,3,21,400,TR
Chisnall v. Cullen,2022,Final,Chisnall,1,0,12,1,1,20,397,S
Chisnall v. Cullen,2022,Final,Chisnall,1,0,12,1,2,57,340,TR
Chisnall v. Cullen,2022,Final,Chisnall,1,0,12,1,3,7,333,S
Chisnall v. Cullen,2022,Final,Cullen,1,1,12,2,1,60,340,TR
Chisnall v. Cullen,2022,Final,Cullen,1,1,12,2,2,20,320,S
Chisnall v. Cullen,2022,Final,Cullen,1,1,12,2,3,20,300,S
Chisnall v. Cullen,2022,Final,Chisnall,1,0,12,1,1,60,273,TR
Chisnall v. Cullen,2022,Final,Chisnall,1,0,12,1,2,60,213,TR
Chisnall v. Cullen,2022,Final,Chisnall,1,0,12,1,3,60,153,TR
Chisnall v. Cullen,2022,Final,Cullen,1,1,12,2,1,60,240,TR
Chisnall v. Cullen,2022,Final,Cullen,1,1,12,2,2,60,180,TR
Chisnall v. Cullen,2022,Final,Cullen,1,1,12,2,3,20,160,S
Chisnall v. Cullen,2022,Final,Chisnall,1,0,12,1,1,60,93,TR
Chisnall v. Cullen,2022,Final,Chisnall,1,0,12,1,2,7,86,S
Chisnall v. Cullen,2022,Final,Chisnall,1,0,12,1,3,4,82,S
Chisnall v. Cullen,2022,Final,Cullen,1,1,12,2,1,20,140,S
Chisnall v. Cullen,2022,Final,Cullen,1,1,12,2,2,15,125,S
Chisnall v. Cullen,2022,Final,Cullen,1,1,12,2,3,16,109,S
Chisnall v. Cullen,2022,Final,Chisnall,1,0,12,1,1,20,62,S
Chisnall v. Cullen,2022,Final,Chisnall,1,0,12,1,2,12,50,S
Chisnall v. Cullen,2022,Final,Chisnall,1,0,12,1,3,25,25,S
Chisnall v. Cullen,2022,Final,Cullen,1,1,12,2,1,3,106,S
Chisnall v. Cullen,2022,Final,Cullen,1,1,12,2,2,1,105,S
Chisnall v. Cullen,2022,Final,Cullen,1,1,12,2,3,19,84,S
Chisnall v. Cullen,2022,Final,Chisnall,1,0,12,1,1,9,16,S
Chisnall v. Cullen,2022,Final,Chisnall,1,0,12,1,2,0,16,MISS
Chisnall v. Cullen,2022,Final,Chisnall,1,0,12,1,3,0,16,MISS
Chisnall v. Cullen,2022,Final,Cullen,1,1,12,2,1,20,64,S
Chisnall v. Cullen,2022,Final,Cullen,1,1,12,2,2,14,50,S
Chisnall v. Cullen,2022,Final,Cullen,1,1,12,2,3,50,0,D
Chisnall v. Cullen,2022,Final,Cullen,1,2,13,1,1,20,481,S
Chisnall v. Cullen,2022,Final,Cullen,1,2,13,1,2,19,462,S
Chisnall v. Cullen,2022,Final,Cullen,1,2,13,1,3,18,444,S
Chisnall v. Cullen,2022,Final,Chisnall,1,0,13,2,1,20,481,S
Chisnall v. Cullen,2022,Final,Chisnall,1,0,13,2,2,20,461,S
Chisnall v. Cullen,2022,Final,Chisnall,1,0,13,2,3,20,441,S
Chisnall v. Cullen,2022,Final,Cullen,1,2,13,1,1,20,424,S
Chisnall v. Cullen,2022,Final,Cullen,1,2,13,1,2,57,367,TR
Chisnall v. Cullen,2022,Final,Cullen,1,2,13,1,3,57,310,TR
Chisnall v. Cullen,2022,Final,Chisnall,1,0,13,2,1,20,421,S
Chisnall v. Cullen,2022,Final,Chisnall,1,0,13,2,2,19,402,S
Chisnall v. Cullen,2022,Final,Chisnall,1,0,13,2,3,3,399,S
Chisnall v. Cullen,2022,Final,Cullen,1,2,13,1,1,20,290,S
Chisnall v. Cullen,2022,Final,Cullen,1,2,13,1,2,0,290,MISS
Chisnall v. Cullen,2022,Final,Cullen,1,2,13,1,3,60,230,TR
Chisnall v. Cullen,2022,Final,Chisnall,1,0,13,2,1,60,339,TR
Chisnall v. Cullen,2022,Final,Chisnall,1,0,13,2,2,20,319,S
Chisnall v. Cullen,2022,Final,Chisnall,1,0,13,2,3,19,300,S
Chisnall v. Cullen,2022,Final,Cullen,1,2,13,1,1,60,170,TR
Chisnall v. Cullen,2022,Final,Cullen,1,2,13,1,2,60,110,TR
Chisnall v. Cullen,2022,Final,Cullen,1,2,13,1,3,60,50,TR
Chisnall v. Cullen,2022,Final,Chisnall,1,0,13,2,1,60,240,TR
Chisnall v. Cullen,2022,Final,Chisnall,1,0,13,2,2,60,180,TR
Chisnall v. Cullen,2022,Final,Chisnall,1,0,13,2,3,60,120,TR
Chisnall v. Cullen,2022,Final,Cullen,1,2,13,1,1,18,32,S
Chisnall v. Cullen,2022,Final,Cullen,1,2,13,1,2,32,0,D
Chisnall v. Cullen,2022,Final,Cullen,1,2,13,1,3,N/A,0,n/a
Chisnall v. Cullen,2022,Final,Chisnall,1,0,14,1,1,20,481,S
Chisnall v. Cullen,2022,Final,Chisnall,1,0,14,1,2,57,424,TR
Chisnall v. Cullen,2022,Final,Chisnall,1,0,14,1,3,57,367,TR
Chisnall v. Cullen,2022,Final,Cullen,2,3,14,2,1,60,441,TR
Chisnall v. Cullen,2022,Final,Cullen,2,3,14,2,2,20,421,D
Chisnall v. Cullen,2022,Final,Cullen,2,3,14,2,3,20,401,D
Chisnall v. Cullen,2022,Final,Chisnall,1,0,14,1,1,60,307,TR
Chisnall v. Cullen,2022,Final,Chisnall,1,0,14,1,2,60,247,TR
Chisnall v. Cullen,2022,Final,Chisnall,1,0,14,1,3,20,227,S
Chisnall v. Cullen,2022,Final,Cullen,2,3,14,2,1,60,341,TR
Chisnall v. Cullen,2022,Final,Cullen,2,3,14,2,2,20,321,S
Chisnall v. Cullen,2022,Final,Cullen,2,3,14,2,3,60,261,TR
Chisnall v. Cullen,2022,Final,Chisnall,1,0,14,1,1,20,207,S
Chisnall v. Cullen,2022,Final,Chisnall,1,0,14,1,2,20,187,S
Chisnall v. Cullen,2022,Final,Chisnall,1,0,14,1,3,20,167,S
Chisnall v. Cullen,2022,Final,Cullen,2,3,14,2,1,20,241,S
Chisnall v. Cullen,2022,Final,Cullen,2,3,14,2,2,17,224,S
Chisnall v. Cullen,2022,Final,Cullen,2,3,14,2,3,54,170,TR
Chisnall v. Cullen,2022,Final,Chisnall,1,0,14,1,1,20,147,S
Chisnall v. Cullen,2022,Final,Chisnall,1,0,14,1,2,57,90,TR
Chisnall v. Cullen,2022,Final,Chisnall,1,0,14,1,3,54,36,TR
Chisnall v. Cullen,2022,Final,Cullen,2,3,14,2,1,60,110,TR
Chisnall v. Cullen,2022,Final,Cullen,2,3,14,2,2,3,107,S
Chisnall v. Cullen,2022,Final,Cullen,2,3,14,2,3,20,87,S
Chisnall v. Cullen,2022,Final,Chisnall,1,0,14,1,1,36,0,D
Chisnall v. Cullen,2022,Final,Chisnall,1,0,14,1,2,N/A,0,n/a
Chisnall v. Cullen,2022,Final,Chisnall,1,0,14,1,3,N/A,0,n/a
Chisnall v. Cullen,2022,Final,Cullen,2,3,15,1,1,60,441,TR
Chisnall v. Cullen,2022,Final,Cullen,2,3,15,1,2,20,421,S
Chisnall v. Cullen,2022,Final,Cullen,2,3,15,1,3,20,401,S
Chisnall v. Cullen,2022,Final,Chisnall,1,1,15,2,1,60,441,TR
Chisnall v. Cullen,2022,Final,Chisnall,1,1,15,2,2,15,426,S
Chisnall v. Cullen,2022,Final,Chisnall,1,1,15,2,3,60,366,TR
Chisnall v. Cullen,2022,Final,Cullen,2,3,15,1,1,60,341,TR
Chisnall v. Cullen,2022,Final,Cullen,2,3,15,1,2,20,321,S
Chisnall v. Cullen,2022,Final,Cullen,2,3,15,1,3,60,261,TR
Chisnall v. Cullen,2022,Final,Chisnall,1,1,15,2,1,20,346,S
Chisnall v. Cullen,2022,Final,Chisnall,1,1,15,2,2,19,327,S
Chisnall v. Cullen,2022,Final,Chisnall,1,1,15,2,3,57,270,TR
Chisnall v. Cullen,2022,Final,Cullen,2,3,15,1,1,20,241,S
Chisnall v. Cullen,2022,Final,Cullen,2,3,15,1,2,20,221,S
Chisnall v. Cullen,2022,Final,Cullen,2,3,15,1,3,17,204,S
Chisnall v. Cullen,2022,Final,Chisnall,1,1,15,2,1,15,255,S
Chisnall v. Cullen,2022,Final,Chisnall,1,1,15,2,2,20,235,S
Chisnall v. Cullen,2022,Final,Chisnall,1,1,15,2,3,57,178,TR
Chisnall v. Cullen,2022,Final,Cullen,2,3,15,1,1,60,144,TR
Chisnall v. Cullen,2022,Final,Cullen,2,3,15,1,2,60,84,TR
Chisnall v. Cullen,2022,Final,Cullen,2,3,15,1,3,60,24,TR
Chisnall v. Cullen,2022,Final,Chisnall,1,1,15,2,1,20,158,S
Chisnall v. Cullen,2022,Final,Chisnall,1,1,15,2,2,60,98,TR
Chisnall v. Cullen,2022,Final,Chisnall,1,1,15,2,3,20,78,S
Chisnall v. Cullen,2022,Final,Cullen,2,3,15,1,1,12,12,S
Chisnall v. Cullen,2022,Final,Cullen,2,3,15,1,2,6,6,S
Chisnall v. Cullen,2022,Final,Cullen,2,3,15,1,3,6,0,D
Chisnall v. Cullen,2022,Final,Chisnall,1,0,16,1,1,20,481,S
Chisnall v. Cullen,2022,Final,Chisnall,1,0,16,1,2,19,462,S
Chisnall v. Cullen,2022,Final,Chisnall,1,0,16,1,3,9,453,S
Chisnall v. Cullen,2022,Final,Cullen,3,0,16,2,1,60,441,TR
Chisnall v. Cullen,2022,Final,Cullen,3,0,16,2,2,20,421,S
Chisnall v. Cullen,2022,Final,Cullen,3,0,16,2,3,19,402,S
Chisnall v. Cullen,2022,Final,Chisnall,1,0,16,1,1,60,393,TR
Chisnall v. Cullen,2022,Final,Chisnall,1,0,16,1,2,60,333,TR
Chisnall v. Cullen,2022,Final,Chisnall,1,0,16,1,3,20,313,S
Chisnall v. Cullen,2022,Final,Cullen,3,0,16,2,1,60,342,TR
Chisnall v. Cullen,2022,Final,Cullen,3,0,16,2,2,20,322,S
Chisnall v. Cullen,2022,Final,Cullen,3,0,16,2,3,57,265,TR
Chisnall v. Cullen,2022,Final,Chisnall,1,0,16,1,1,20,293,S
Chisnall v. Cullen,2022,Final,Chisnall,1,0,16,1,2,57,236,TR
Chisnall v. Cullen,2022,Final,Chisnall,1,0,16,1,3,19,217,S
Chisnall v. Cullen,2022,Final,Cullen,3,0,16,2,1,19,246,S
Chisnall v. Cullen,2022,Final,Cullen,3,0,16,2,2,19,227,S
Chisnall v. Cullen,2022,Final,Cullen,3,0,16,2,3,57,170,TR
Chisnall v. Cullen,2022,Final,Chisnall,1,0,16,1,1,20,197,S
Chisnall v. Cullen,2022,Final,Chisnall,1,0,16,1,2,20,177,S
Chisnall v. Cullen,2022,Final,Chisnall,1,0,16,1,3,19,158,S
Chisnall v. Cullen,2022,Final,Cullen,3,0,16,2,1,60,110,TR
Chisnall v. Cullen,2022,Final,Cullen,3,0,16,2,2,5,105,S
Chisnall v. Cullen,2022,Final,Cullen,3,0,16,2,3,19,86,S
Chisnall v. Cullen,2022,Final,Chisnall,1,0,16,1,1,20,138,S
Chisnall v. Cullen,2022,Final,Chisnall,1,0,16,1,2,60,78,TR
Chisnall v. Cullen,2022,Final,Chisnall,1,0,16,1,3,54,24,TR
Chisnall v. Cullen,2022,Final,Cullen,3,0,16,2,1,18,68,S
Chisnall v. Cullen,2022,Final,Cullen,3,0,16,2,2,36,32,D
Chisnall v. Cullen,2022,Final,Cullen,3,0,16,2,3,0,32,MISS
Chisnall v. Cullen,2022,Final,Chisnall,1,0,16,1,1,24,0,D
Chisnall v. Cullen,2022,Final,Chisnall,1,0,16,1,2,N/A,0,n/a
Chisnall v. Cullen,2022,Final,Chisnall,1,0,16,1,3,N/A,0,n/a
Chisnall v. Cullen,2022,Final,Cullen,3,0,17,1,1,60,441,TR
Chisnall v. Cullen,2022,Final,Cullen,3,0,17,1,2,20,421,S
Chisnall v. Cullen,2022,Final,Cullen,3,0,17,1,3,20,401,S
Chisnall v. Cullen,2022,Final,Chisnall,1,1,17,2,1,20,481,S
Chisnall v. Cullen,2022,Final,Chisnall,1,1,17,2,2,60,421,TR
Chisnall v. Cullen,2022,Final,Chisnall,1,1,17,2,3,20,401,S
Chisnall v. Cullen,2022,Final,Cullen,3,0,17,1,1,20,381,S
Chisnall v. Cullen,2022,Final,Cullen,3,0,17,1,2,20,361,S
Chisnall v. Cullen,2022,Final,Cullen,3,0,17,1,3,20,341,S
Chisnall v. Cullen,2022,Final,Chisnall,1,1,17,2,1,60,341,TR
Chisnall v. Cullen,2022,Final,Chisnall,1,1,17,2,2,60,281,TR
Chisnall v. Cullen,2022,Final,Chisnall,1,1,17,2,3,20,261,S
Chisnall v. Cullen,2022,Final,Cullen,3,0,17,1,1,20,321,S
Chisnall v. Cullen,2022,Final,Cullen,3,0,17,1,2,57,264,TR
Chisnall v. Cullen,2022,Final,Cullen,3,0,17,1,3,19,245,S
Chisnall v. Cullen,2022,Final,Chisnall,1,1,17,2,1,20,241,S
Chisnall v. Cullen,2022,Final,Chisnall,1,1,17,2,2,20,221,S
Chisnall v. Cullen,2022,Final,Chisnall,1,1,17,2,3,5,216,S
Chisnall v. Cullen,2022,Final,Cullen,3,0,17,1,1,5,240,S
Chisnall v. Cullen,2022,Final,Cullen,3,0,17,1,2,57,183,TR
Chisnall v. Cullen,2022,Final,Cullen,3,0,17,1,3,57,126,TR
Chisnall v. Cullen,2022,Final,Chisnall,1,1,17,2,1,60,156,TR
Chisnall v. Cullen,2022,Final,Chisnall,1,1,17,2,2,5,151,S
Chisnall v. Cullen,2022,Final,Chisnall,1,1,17,2,3,19,132,S
Chisnall v. Cullen,2022,Final,Cullen,3,0,17,1,1,57,69,TR
Chisnall v. Cullen,2022,Final,Cullen,3,0,17,1,2,57,12,TR
Chisnall v. Cullen,2022,Final,Cullen,3,0,17,1,3,12,0,S
Chisnall v. Cullen,2022,Final,Chisnall,1,1,18,1,1,20,481,S
Chisnall v. Cullen,2022,Final,Chisnall,1,1,18,1,2,60,421,TR
Chisnall v. Cullen,2022,Final,Chisnall,1,1,18,1,3,3,418,S
Chisnall v. Cullen,2022,Final,Cullen,3,1,18,2,1,20,481,S
Chisnall v. Cullen,2022,Final,Cullen,3,1,18,2,2,60,421,TR
Chisnall v. Cullen,2022,Final,Cullen,3,1,18,2,3,20,401,S
Chisnall v. Cullen,2022,Final,Chisnall,1,1,18,1,1,20,398,S
Chisnall v. Cullen,2022,Final,Chisnall,1,1,18,1,2,20,378,S
Chisnall v. Cullen,2022,Final,Chisnall,1,1,18,1,3,57,321,TR
Chisnall v. Cullen,2022,Final,Cullen,3,1,18,2,1,20,381,S
Chisnall v. Cullen,2022,Final,Cullen,3,1,18,2,2,19,362,S
Chisnall v. Cullen,2022,Final,Cullen,3,1,18,2,3,54,308,TR
Chisnall v. Cullen,2022,Final,Chisnall,1,1,18,1,1,20,301,S
Chisnall v. Cullen,2022,Final,Chisnall,1,1,18,1,2,19,282,S
Chisnall v. Cullen,2022,Final,Chisnall,1,1,18,1,3,57,225,TR
Chisnall v. Cullen,2022,Final,Cullen,3,1,18,2,1,18,290,S
Chisnall v. Cullen,2022,Final,Cullen,3,1,18,2,2,20,270,S
Chisnall v. Cullen,2022,Final,Cullen,3,1,18,2,3,54,216,TR
Chisnall v. Cullen,2022,Final,Chisnall,1,1,18,1,1,20,205,S
Chisnall v. Cullen,2022,Final,Chisnall,1,1,18,1,2,19,186,S
Chisnall v. Cullen,2022,Final,Chisnall,1,1,18,1,3,54,132,TR
Chisnall v. Cullen,2022,Final,Cullen,3,1,18,2,1,20,196,S
Chisnall v. Cullen,2022,Final,Cullen,3,1,18,2,2,57,139,TR
Chisnall v. Cullen,2022,Final,Cullen,3,1,18,2,3,57,82,TR
Chisnall v. Cullen,2022,Final,Chisnall,1,1,18,1,1,25,107,S
Chisnall v. Cullen,2022,Final,Chisnall,1,1,18,1,2,57,50,TR
Chisnall v. Cullen,2022,Final,Chisnall,1,1,18,1,3,25,25,S
Chisnall v. Cullen,2022,Final,Cullen,3,1,18,2,1,25,57,S
Chisnall v. Cullen,2022,Final,Cullen,3,1,18,2,2,17,40,S
Chisnall v. Cullen,2022,Final,Cullen,3,1,18,2,3,20,20,S
Chisnall v. Cullen,2022,Final,Chisnall,1,1,18,1,1,14,11,S
Chisnall v. Cullen,2022,Final,Chisnall,1,1,18,1,2,3,8,S
Chisnall v. Cullen,2022,Final,Chisnall,1,1,18,1,3,0,8,MISS
Chisnall v. Cullen,2022,Final,Cullen,3,1,18,2,1,0,20,MISS
Chisnall v. Cullen,2022,Final,Cullen,3,1,18,2,2,10,10,S
Chisnall v. Cullen,2022,Final,Cullen,3,1,18,2,3,0,10,MISS
Chisnall v. Cullen,2022,Final,Chisnall,1,1,18,1,1,8,0,D
Chisnall v. Cullen,2022,Final,Chisnall,1,1,18,1,2,N/A,0,n/a
Chisnall v. Cullen,2022,Final,Chisnall,1,1,18,1,3,N/A,0,n/a
Chisnall v. Cullen,2022,Final,Cullen,3,1,19,1,1,20,481,S
Chisnall v. Cullen,2022,Final,Cullen,3,1,19,1,2,20,461,S
Chisnall v. Cullen,2022,Final,Cullen,3,1,19,1,3,60,401,TR
Chisnall v. Cullen,2022,Final,Chisnall,1,2,19,2,1,20,481,S
Chisnall v. Cullen,2022,Final,Chisnall,1,2,19,2,2,19,462,S
Chisnall v. Cullen,2022,Final,Chisnall,1,2,19,2,3,51,411,TR
Chisnall v. Cullen,2022,Final,Cullen,3,1,19,1,1,5,396,S
Chisnall v. Cullen,2022,Final,Cullen,3,1,19,1,2,20,376,S
Chisnall v. Cullen,2022,Final,Cullen,3,1,19,1,3,57,319,TR
Chisnall v. Cullen,2022,Final,Chisnall,1,2,19,2,1,20,391,S
Chisnall v. Cullen,2022,Final,Chisnall,1,2,19,2,2,19,372,S
Chisnall v. Cullen,2022,Final,Chisnall,1,2,19,2,3,18,354,S
Chisnall v. Cullen,2022,Final,Cullen,3,1,19,1,1,60,259,TR
Chisnall v. Cullen,2022,Final,Cullen,3,1,19,1,2,60,199,TR
Chisnall v. Cullen,2022,Final,Cullen,3,1,19,1,3,60,139,TR
Chisnall v. Cullen,2022,Final,Chisnall,1,2,19,2,1,20,334,S
Chisnall v. Cullen,2022,Final,Chisnall,1,2,19,2,2,57,277,TR
Chisnall v. Cullen,2022,Final,Chisnall,1,2,19,2,3,19,258,S
Chisnall v. Cullen,2022,Final,Cullen,3,1,19,1,1,60,79,TR
Chisnall v. Cullen,2022,Final,Cullen,3,1,19,1,2,19,60,S
Chisnall v. Cullen,2022,Final,Cullen,3,1,19,1,3,20,40,S
Chisnall v. Cullen,2022,Final,Chisnall,1,2,19,2,1,60,198,TR
Chisnall v. Cullen,2022,Final,Chisnall,1,2,19,2,2,20,178,S
Chisnall v. Cullen,2022,Final,Chisnall,1,2,19,2,3,60,118,TR
Chisnall v. Cullen,2022,Final,Cullen,3,1,19,1,1,0,40,MISS
Chisnall v. Cullen,2022,Final,Cullen,3,1,19,1,2,20,20,S
Chisnall v. Cullen,2022,Final,Cullen,3,1,19,1,3,0,20,MISS
Chisnall v. Cullen,2022,Final,Chisnall,1,2,19,2,1,1,117,S
Chisnall v. Cullen,2022,Final,Chisnall,1,2,19,2,2,20,97,S
Chisnall v. Cullen,2022,Final,Chisnall,1,2,19,2,3,57,40,TR
Chisnall v. Cullen,2022,Final,Cullen,3,1,19,1,1,0,20,MISS
Chisnall v. Cullen,2022,Final,Cullen,3,1,19,1,2,0,20,MISS
Chisnall v. Cullen,2022,Final,Cullen,3,1,19,1,3,10,10,S
Chisnall v. Cullen,2022,Final,Chisnall,1,2,19,2,1,0,40,MISS
Chisnall v. Cullen,2022,Final,Chisnall,1,2,19,2,2,0,40,MISS
Chisnall v. Cullen,2022,Final,Chisnall,1,2,19,2,3,40,0,D
Chisnall v. Cullen,2022,Final,Chisnall,1,3,20,1,1,20,481,S
Chisnall v. Cullen,2022,Final,Chisnall,1,3,20,1,2,15,466,S
Chisnall v. Cullen,2022,Final,Chisnall,1,3,20,1,3,5,461,S
Chisnall v. Cullen,2022,Final,Cullen,3,1,20,2,1,20,481,S
Chisnall v. Cullen,2022,Final,Cullen,3,1,20,2,2,19,462,S
Chisnall v. Cullen,2022,Final,Cullen,3,1,20,2,3,57,405,TR
Chisnall v. Cullen,2022,Final,Chisnall,1,3,20,1,1,20,441,S
Chisnall v. Cullen,2022,Final,Chisnall,1,3,20,1,2,20,421,S
Chisnall v. Cullen,2022,Final,Chisnall,1,3,20,1,3,60,361,TR
Chisnall v. Cullen,2022,Final,Cullen,3,1,20,2,1,20,385,S
Chisnall v. Cullen,2022,Final,Cullen,3,1,20,2,2,9,376,S
Chisnall v. Cullen,2022,Final,Cullen,3,1,20,2,3,19,357,S
Chisnall v. Cullen,2022,Final,Chisnall,1,3,20,1,1,5,356,S
Chisnall v. Cullen,2022,Final,Chisnall,1,3,20,1,2,9,347,S
Chisnall v. Cullen,2022,Final,Chisnall,1,3,20,1,3,21,326,TR
Chisnall v. Cullen,2022,Final,Cullen,3,1,20,2,1,60,297,TR
Chisnall v. Cullen,2022,Final,Cullen,3,1,20,2,2,20,277,S
Chisnall v. Cullen,2022,Final,Cullen,3,1,20,2,3,19,258,S
Chisnall v. Cullen,2022,Final,Chisnall,1,3,20,1,1,20,306,S
Chisnall v. Cullen,2022,Final,Chisnall,1,3,20,1,2,19,287,S
Chisnall v. Cullen,2022,Final,Chisnall,1,3,20,1,3,18,269,S
Chisnall v. Cullen,2022,Final,Cullen,3,1,20,2,1,20,238,S
Chisnall v. Cullen,2022,Final,Cullen,3,1,20,2,2,54,184,TR
Chisnall v. Cullen,2022,Final,Cullen,3,1,20,2,3,3,181,S
Chisnall v. Cullen,2022,Final,Chisnall,1,3,20,1,1,1,268,S
Chisnall v. Cullen,2022,Final,Chisnall,1,3,20,1,2,20,248,S
Chisnall v. Cullen,2022,Final,Chisnall,1,3,20,1,3,60,188,TR
Chisnall v. Cullen,2022,Final,Cullen,3,1,20,2,1,60,121,TR
Chisnall v. Cullen,2022,Final,Cullen,3,1,20,2,2,25,96,S
Chisnall v. Cullen,2022,Final,Cullen,3,1,20,2,3,60,36,TR
Chisnall v. Cullen,2022,Final,Chisnall,1,3,20,1,1,60,128,TR
Chisnall v. Cullen,2022,Final,Chisnall,1,3,20,1,2,20,108,S
Chisnall v. Cullen,2022,Final,Chisnall,1,3,20,1,3,20,88,S
Chisnall v. Cullen,2022,Final,Cullen,3,1,20,2,1,36,0,D
Chisnall v. Cullen,2022,Final,Cullen,3,1,20,2,2,N/A,0,n/a
Chisnall v. Cullen,2022,Final,Cullen,3,1,20,2,3,N/A,0,n/a
Anderson v Whitlock,2018,2,Anderson,0,0,1,1,1,20,481,S
Anderson v Whitlock,2018,2,Anderson,0,0,1,1,2,19,462,S
Anderson v Whitlock,2018,2,Anderson,0,0,1,1,3,19,443,S
Anderson v Whitlock,2018,2,Whitlock,0,0,1,2,1,20,481,S
Anderson v Whitlock,2018,2,Whitlock,0,0,1,2,2,20,461,S
Anderson v Whitlock,2018,2,Whitlock,0,0,1,2,3,60,401,TR
Anderson v Whitlock,2018,2,Anderson,0,0,1,1,1,20,423,S
Anderson v Whitlock,2018,2,Anderson,0,0,1,1,2,60,363,S
Anderson v Whitlock,2018,2,Anderson,0,0,1,1,3,19,344,S
Anderson v Whitlock,2018,2,Whitlock,0,0,1,2,1,20,384,S
Anderson v Whitlock,2018,2,Whitlock,0,0,1,2,2,60,321,TR
Anderson v Whitlock,2018,2,Whitlock,0,0,1,2,3,60,261,TR
Anderson v Whitlock,2018,2,Anderson,0,0,1,1,1,20,364,S
Anderson v Whitlock,2018,2,Anderson,0,0,1,1,2,20,344,S
Anderson v Whitlock,2018,2,Anderson,0,0,1,1,3,20,324,S
Anderson v Whitlock,2018,2,Whitlock,0,0,1,2,1,60,201,TR
Anderson v Whitlock,2018,2,Whitlock,0,0,1,2,2,20,181,S
Anderson v Whitlock,2018,2,Whitlock,0,0,1,2,3,20,161,S
Anderson v Whitlock,2018,2,Anderson,0,0,1,1,1,20,304,S
Anderson v Whitlock,2018,2,Anderson,0,0,1,1,2,60,244,TR
Anderson v Whitlock,2018,2,Anderson,0,0,1,1,3,60,184,TR
Anderson v Whitlock,2018,2,Whitlock,0,0,1,2,1,19,142,S
Anderson v Whitlock,2018,2,Whitlock,0,0,1,2,2,20,122,S
Anderson v Whitlock,2018,2,Whitlock,0,0,1,2,3,20,102,S
Anderson v Whitlock,2018,2,Anderson,0,0,1,1,1,60,124,TR
Anderson v Whitlock,2018,2,Anderson,0,0,1,1,2,20,104,S
Anderson v Whitlock,2018,2,Anderson,0,0,1,1,3,60,44,TR
Anderson v Whitlock,2018,2,Whitlock,0,0,1,2,1,20,82,S
Anderson v Whitlock,2018,2,Whitlock,0,0,1,2,2,42,40,TR
